Pressure,CO2 Weld Flow,Feed,Primary Weld Current,Wire Consumed,Secondary Weld Voltage
0.47,16.39,14.24,154.61,99.67,22.7
0.47,17.45,15.04,155.86,105.25,22.9
0.03,18.54,15.88,152.14,111.15,22.38
0.03,19.56,16.74,157.81,117.21,22.4
0.03,20.78,17.68,154.49,123.77,22.16
0.03,21.94,16.35,150.13,130.82,22.61
0.03,22.9,17.07,141.63,136.56,22.45
0.03,23.92,17.89,155.2,143.11,22.95
0.03,24.77,18.65,142.84,149.18,22.72
0.03,25.81,19.59,150.91,156.72,23.07
0.03,26.53,20.33,151.44,162.62,23
0.04,27.23,21.17,150.46,169.34,23.07
0.04,27.77,21.95,154.93,175.57,22.86
0.04,28.27,22.77,149.23,182.13,22.09
0.04,28.65,20.89,162.54,188.03,22.61
0.04,29.05,21.68,159.83,195.08,22.46
0.04,29.34,22.46,156.43,202.13,22.89
0.04,29.53,23.1,148.79,207.87,22.46
0.04,29.71,23.84,156.98,214.59,22.15
0.04,29.8,24.48,165.01,220.33,22.65
0.04,29.73,25.26,161.25,227.38,22.59
0.04,29.64,25.94,161.25,233.44,22.69
0.04,29.45,26.65,156.89,239.84,22.4
0.04,29.1,24.57,162.33,245.74,22.77
0.04,28.54,25.26,148.74,252.62,22.48
0.04,28.05,25.85,166.81,258.52,22.76
0.04,27.29,26.52,151.2,265.25,22.42
0.04,26.53,27.2,157.28,271.97,22.98
0.04,25.84,27.75,162.8,277.54,22.25
0.05,24.89,28.44,155.44,284.43,22.87
0.05,23.99,29,151.3,290,22.67
0.05,22.84,29.72,154.24,297.21,23.15
0.05,21.79,27.62,150.36,303.77,22.95
0.05,20.63,28.24,155.83,310.66,22.56
0.05,19.67,28.76,153.14,316.39,22.65
0.05,18.59,29.37,159.75,323.11,22.77
0.05,17.63,29.91,164.56,329.02,22.89
0.05,16.61,30.54,163.59,335.9,22.05
0.06,15.69,31.13,156.86,342.46,22.88
0.06,14.87,31.55,155.95,347.05,22.77
0.06,13.94,32.22,156.83,354.43,22.97
0.06,13.17,30.08,165.33,360.98,22.94
0.06,12.55,30.56,158.41,366.72,22.41
0.06,11.88,31.13,153.98,373.61,23
0.06,11.25,31.67,151.76,380,22.4
0.06,10.8,32.16,157.31,385.9,22.72
0.06,10.25,32.7,165.85,392.46,22.19
0.06,9.84,33.18,154.73,398.2,22.33
0.06,9.48,33.73,149.21,404.75,22.69
0.06,9.08,34.3,149.44,411.64,23.04
0.06,8.79,32.18,161.48,418.36,22.61
0.06,8.54,32.64,154.51,424.26,22.63
0.06,8.33,33.14,153.48,430.82,22.87
0.06,8.09,33.66,149.28,437.54,22.53
0.06,7.94,34.1,156.3,443.28,22.73
0.06,7.76,34.63,151.55,450.16,23.08
0.06,7.63,35.04,152.83,455.57,22.74
0.06,7.49,35.57,147.29,462.46,22.76
0.06,7.41,36.05,151.61,468.69,22.98
0.06,7.29,33.99,148.19,475.9,23.05
0.06,7.21,34.39,153.36,481.48,22.57
0.06,7.15,34.88,144.48,488.36,22.34
0.06,7.09,35.3,156.89,494.26,22.91
0.06,7.04,35.77,145.99,500.82,23.14
0.06,7.02,36.24,150.93,507.38,22.46
0.08,6.98,36.65,153.84,513.11,23.1
0.08,6.91,37.12,152.15,519.67,23.09
0.08,6.88,37.52,148.86,525.25,22.46
0.08,6.8,35.46,156.23,531.97,21.96
0.08,6.81,35.87,151.95,538.03,22.33
0.08,6.77,36.34,142.71,545.08,22.75
0.08,6.74,36.8,156.35,551.97,23.09
0.08,6.75,37.3,150.45,559.51,22.96
0.08,6.71,37.81,156.76,567.21,22.96
0.08,6.68,38.36,150.26,575.41,22.71
0.08,6.64,38.94,149.48,584.1,23.13
0.08,6.67,37.03,147.56,592.46,22.82
0.08,6.64,37.55,141.01,600.82,22.37
0.08,6.64,37.58,144.99,601.31,22.63
0.08,6.64,37.94,151.24,607.05,23.07
0.08,6.66,38.38,154.21,614.1,23
0.08,6.65,38.69,149.26,619.02,22.24
0.08,6.63,39.11,151.66,625.74,23.06
0.06,6.65,39.46,149.21,631.31,22.66
0.06,6.65,39.86,151.35,637.71,23.05
0.06,6.66,37.91,157.45,644.43,22.9
0.06,6.67,38.24,164.23,650,22.91
0.06,6.68,38.63,145.41,656.72,22.86
0.06,6.69,38.96,156.13,662.3,22.96
0.06,6.69,39.34,158.53,668.85,23.06
0.06,6.69,39.68,155.14,674.59,23.09
0.06,6.71,40.1,152.71,681.64,23.02
0.07,6.72,40.43,161.15,687.38,22.86
0.07,6.71,40.83,141.18,694.1,22.39
0.07,6.71,41.19,155.08,700.16,22.88
0.07,6.69,39.28,149.08,707.05,22.84
0.07,6.71,39.66,171.23,713.93,22.53
0.07,6.72,39.97,151.84,719.51,22.92
0.07,6.74,40.35,143.33,726.23,22.26
0.07,6.77,40.67,158.68,732.13,22.95
0.07,6.78,41.07,158.65,739.18,23.02
0.03,6.79,41.39,151.86,745.08,22.58
0.03,6.79,41.8,144.36,752.46,22.51
0.03,6.83,42.11,156.05,758.03,22.93
0.03,6.81,40.26,151.68,764.92,22.46
0.03,6.82,40.59,158.25,771.15,22.64
0.03,6.79,40.99,146.71,778.85,23.04
0.03,6.81,41.36,158,785.9,22.8
0.03,6.82,41.66,156.28,791.48,22.98
0.03,6.85,42.03,144.14,798.52,22.57
0.01,6.87,42.33,150.24,804.26,22.4
0.01,6.89,42.69,156.45,811.15,23
0.01,6.92,43.02,150.18,817.38,23
0.01,6.88,41.22,157.18,824.43,23
0.01,6.91,41.52,150.31,830.33,23.09
0.01,6.91,41.87,152.06,837.38,22.77
0.01,6.93,42.17,151.78,843.44,23.03
0.01,6.91,42.49,139.25,849.84,23.08
0.01,6.88,42.82,152.78,856.39,22.79
0,6.88,43.11,153.83,862.13,22.79
0,6.92,43.43,154.3,868.52,22.98
0,6.92,43.7,150.83,874.1,23.01
0,6.96,41.95,143.34,880.98,23.04
0,6.97,42.25,147.54,887.21,22.43
0,6.94,42.54,157.46,893.44,22.99
0,6.98,42.83,147.95,899.34,22.92
0,6.99,43.16,158.25,906.39,23.02
0,7.03,43.41,147.98,911.64,22.3
-0.01,7.01,43.74,157.63,918.52,22.98
-0.01,7.01,44.09,159.4,925.9,22.68
-0.01,6.99,44.37,151.85,931.8,22.13
-0.01,7,42.63,167.13,937.87,22.24
-0.01,7.02,42.94,154.39,944.75,22.91
-0.01,7.05,43.24,142.59,951.31,22.6
-0.01,7.05,43.51,162.93,957.21,22.73
-0.01,7.08,43.82,144.78,964.1,22.3
-0.01,7.11,44.09,153.18,970,22.38
-0.01,7.08,44.39,165.3,976.56,22.94
-0.01,7.1,44.71,149.29,983.61,22.94
-0.01,7.1,45.01,162.6,990.33,22.75
-0.01,7.11,43.31,150.43,996.23,22.85
-0.01,7.08,43.63,153.18,1003.44,22.05
-0.01,7.08,43.88,160.69,1009.34,23.1
-0.01,7.12,44.18,139.48,1016.07,22.5
-0.01,7.14,44.49,159.63,1023.28,22.44
-0.01,7.14,44.76,158.73,1029.51,22.66
-0.02,7.15,45.02,150.45,1035.57,22.27
-0.02,7.13,45.27,159.96,1041.31,21.95
-0.02,7.14,45.6,154.74,1048.85,21.97
-0.02,7.13,43.95,150.08,1054.75,23.04
-0.02,7.12,44.23,155.61,1061.48,23.01
-0.02,7.13,44.47,161.95,1067.38,22.88
-0.02,7.11,44.77,160.6,1074.43,22.87
-0.02,7.12,45.04,162.6,1080.98,22.83
-0.02,7.13,45.29,160.66,1086.89,22.79
-0.02,7.14,45.57,158.4,1093.77,22.79
-0.01,7.12,45.81,150.54,1099.51,22.75
-0.01,7.17,46.1,146.96,1106.39,22.72
-0.01,7.18,44.49,160.55,1112.13,22.88
-0.01,7.15,44.77,161.15,1119.34,22.75
-0.01,7.13,45.01,161.2,1125.25,22.62
-0.01,7.16,45.29,149.16,1132.13,22.59
-0.01,7.17,45.55,151.74,1138.69,23
-0.01,7.18,45.83,149.15,1145.74,23.05
-0.01,7.16,46.13,153.53,1153.28,22.6
-0.01,7.14,46.47,159.99,1161.8,22.58
-0.01,7.18,44.98,161.24,1169.51,22.95
-0.01,7.15,45.33,153.61,1178.53,22.53
-0.01,7.17,45.66,173.55,1187.05,22.45
-0.01,7.13,45.71,167.13,1188.53,22.75
-0.01,7.14,45.93,150.79,1194.26,22.12
-0.01,7.16,46.2,152.24,1201.15,21.94
-0.01,7.17,46.42,160.86,1207.05,22.75
-0.02,7.15,46.66,148.45,1213.28,22.29
-0.02,7.12,46.92,156.2,1220,22.8
-0.02,7.14,47.15,143.83,1225.9,22.92
-0.02,7.1,45.65,150.5,1232.46,23.01
-0.02,7.11,45.87,149.51,1238.36,22.12
-0.02,7.11,46.1,154.78,1244.75,22.64
-0.02,7.12,46.31,156.43,1250.49,22.96
-0.02,7.08,46.56,158.36,1257.21,22.45
-0.02,7.08,46.78,147.33,1263.12,22.95
-0.03,7.08,47.02,154.4,1269.67,22.86
-0.03,7.09,47.24,154.06,1275.57,22.36
-0.03,7.1,47.49,149.2,1282.13,22.94
-0.03,7.08,46.03,152.81,1288.85,22.65
-0.03,7.06,46.24,161.58,1294.75,22.91
-0.03,7.02,46.48,155.23,1301.48,22.47
-0.03,7.03,46.69,154.01,1307.21,22.56
-0.03,7.05,46.93,153.6,1313.93,22.76
-0.03,7.05,47.14,157.63,1319.84,22.69
-0.04,7,47.4,150.3,1327.21,22.21
-0.04,7,47.61,158.3,1333.12,22.78
-0.04,7.03,47.85,154.46,1339.84,22.99
-0.04,7.03,46.41,153.49,1345.9,21.97
-0.04,7.04,46.64,165.86,1352.62,22.89
-0.04,7.02,46.87,148.53,1359.34,21.98
-0.04,7.02,47.08,158.28,1365.41,22.83
-0.04,6.98,47.31,163.5,1371.97,22.45
-0.04,7,47.51,150.93,1377.87,22.93
-0.05,6.97,47.73,162.98,1384.26,22.62
-0.05,6.96,47.94,155.21,1390.16,21.71
-0.05,6.96,48.19,148.38,1397.38,22.08
-0.05,6.97,46.78,170.26,1403.44,22.71
-0.05,6.97,47.01,160.16,1410.16,22.62
-0.05,6.94,47.2,153.45,1416.07,22.4
-0.05,6.98,47.42,158.61,1422.46,22.78
-0.05,6.98,47.64,157.94,1429.18,22.64
-0.05,6.98,47.83,160.81,1434.92,22.15
-0.05,6.96,48.06,171.53,1441.8,22.28
-0.05,6.95,48.24,157.46,1447.21,22.85
-0.05,6.91,48.45,152.59,1453.61,22.16
-0.05,6.9,47.08,163.29,1459.51,22.76
-0.05,6.91,47.3,146.59,1466.39,23.06
-0.05,6.92,47.49,150.3,1472.13,22.51
-0.05,6.87,47.69,163.78,1478.53,22.56
-0.05,6.88,47.87,156.43,1483.93,22.81
-0.05,6.88,48.08,147.26,1490.49,22.88
-0.04,6.91,48.29,138.5,1496.89,22.93
-0.04,6.9,48.46,134.55,1502.3,28.7
-0.04,6.87,48.52,19.34,1504.1,23.92
-0.04,6.88,47.06,0,1505.9,0
-0.04,6.85,47.08,0,1506.56,0
-0.04,6.86,47.09,0,1506.89,0
-0.04,6.8,47.1,0,1507.05,0
-0.04,6.81,47.1,0,1507.21,0
-0.04,6.82,47.11,0,1507.38,0
-0.04,6.82,47.11,0,1507.38,0
0.06,6.84,47.11,0,1507.38,0
0.06,6.85,47.11,0,1507.38,0
0.06,6.85,45.68,0,1507.38,0
0.06,6.84,45.68,0,1507.38,0
0.06,6.81,45.68,0,1507.38,0
0.06,6.79,45.68,0,1507.38,0
0.06,6.77,45.68,0,1507.38,0
0.06,6.72,45.68,0,1507.38,0
0.06,6.66,45.68,0,1507.38,0
0.52,6.55,45.68,0,1507.38,0
0.52,6.46,45.68,0,1507.38,0
0.52,6.33,44.33,0,1507.38,0
0.52,6.2,44.33,0,1507.38,0
0.52,6.01,44.33,0,1507.38,0
0.52,5.75,44.33,0,1507.38,0
0.52,5.52,44.33,0,1507.38,0
0.52,5.26,44.33,0,1507.38,0
0.52,5.01,44.33,0,1507.38,0
0.93,4.66,44.33,0,1507.38,0
0.93,4.28,44.33,0,1507.38,0
0.93,3.97,43.07,0,1507.38,0
0.93,3.65,43.07,0,1507.38,0
0.93,3.34,43.07,0,1507.38,0
0.93,3.02,43.07,0,1507.38,0
0.93,2.66,43.07,0,1507.38,0
0.93,-0.03,43.07,0,1507.38,0
1.38,-0.02,43.07,0,1507.38,0
1.38,0.01,43.07,0,1507.38,0
1.38,0,41.87,0,1507.38,0
1.38,0,41.87,0,1507.38,0
1.38,0.03,41.87,0,1507.38,0
1.38,0,41.87,0,1507.38,0
1.38,0.01,41.87,0,1507.38,0
1.38,0,41.87,0,1507.38,0
1.38,0.01,41.87,0,1507.38,0
1.78,0.01,41.87,0,1507.38,0
1.78,0,41.87,0,1507.38,0
