Pressure,CO2 Weld Flow,Feed,Primary Weld Current,Wire Consumed,Secondary Weld Voltage
0.32,37.44,28.05,123.65,280.49,19.11
0.32,37.37,28.82,122.26,288.2,19.26
0.32,37.31,29.48,124.2,294.75,18.73
0.33,37.18,30.26,123.38,302.62,19.22
0.33,37.06,28.12,121.78,309.34,19.27
0.33,36.88,28.84,120.3,317.21,18.94
0.33,36.66,29.49,122.63,324.43,19.34
0.33,36.42,30.06,119.66,330.66,19.2
0.33,36.07,30.77,118.3,338.52,19.18
0.33,35.66,31.37,118.63,345.08,19.28
0.33,35.22,32.1,117.24,353.11,19.37
0.33,34.84,32.77,122.15,360.49,18.87
0.32,34.36,33.52,119.69,368.69,19.19
0.32,33.94,31.27,121.03,375.25,19.06
0.32,33.45,31.9,124.05,382.79,18.84
0.32,33.02,32.43,119.24,389.18,19.33
0.32,32.48,33.06,126.76,396.72,19.06
0.32,31.93,33.72,120.61,404.59,19.23
0.32,31.45,34.28,119.8,411.31,19.11
0.32,30.92,34.89,127.75,418.69,19.18
0.32,30.45,35.42,121.5,425.08,19.16
0.32,29.86,36.05,119.15,432.62,19.37
0.36,29.36,36.6,121.79,439.18,19.23
0.36,28.86,34.35,123.26,446.56,19.03
0.36,28.42,34.84,126.03,452.95,19.16
0.36,27.88,35.44,121.58,460.66,18.82
0.36,27.39,35.99,119.54,467.87,19.25
0.36,27.01,36.51,119.46,474.59,19.22
0.36,26.58,37.1,125.69,482.3,18.77
0.36,26.23,37.6,127.55,488.85,19.22
0.36,25.87,38.21,127.98,496.72,19.07
0.38,25.58,38.74,119.9,503.61,19.16
0.38,25.23,36.56,127.23,511.8,19.04
0.38,24.96,37.03,122.28,518.36,19.24
0.38,24.7,37.6,125.44,526.39,19.11
0.38,24.43,38.1,123.33,533.44,18.75
0.38,24.22,38.58,127.16,540.16,19.17
0.38,23.97,39.11,127.81,547.54,19.04
0.38,23.77,39.71,127.79,555.9,18.58
0.43,23.6,40.32,123.14,564.43,18.88
0.43,23.36,38.28,123.85,574.26,19.11
0.43,23.19,38.93,130.46,583.93,18.91
0.43,23.03,39.61,128.69,594.1,18.99
0.43,23.01,39.64,128.26,594.59,18.65
0.43,22.93,40.12,132.06,601.8,18.53
0.43,22.83,40.56,128.81,608.36,18.69
0.43,22.78,40.98,117.03,614.75,19.01
0.43,22.7,41.49,121.43,622.3,18.92
0.39,22.61,41.89,122.99,628.36,18.91
0.39,22.54,39.73,129.36,635.74,19.05
0.39,22.48,40.17,130.11,642.79,18.74
0.39,22.4,40.57,124.35,649.18,18.72
0.39,22.34,41.02,126.71,656.39,19.04
0.39,22.29,41.45,121.09,663.28,18.84
0.39,22.24,41.85,128.65,669.67,18.88
0.39,22.18,42.31,124.76,676.89,18.74
0.39,22.14,42.69,119.23,683.11,18.79
0.39,22.07,43.16,125.76,690.49,19.04
0.39,22.04,41.01,125.41,697.21,18.84
0.39,22.03,41.45,119.23,704.59,18.65
0.39,22.01,41.89,124.51,712.13,18.64
0.39,21.96,42.25,128.46,718.2,18.98
0.39,21.95,42.7,126.15,725.9,18.95
0.39,21.93,43.08,123.44,732.3,18.82
0.39,21.92,43.54,124.04,740.16,18.81
0.39,21.89,43.92,121.44,746.72,18.65
0.37,21.9,44.29,121.61,752.95,19.09
0.37,21.89,42,127.05,756.07,18.58
0.37,21.89,42.4,126.56,763.28,19.08
0.37,21.89,42.76,126.13,769.67,18.65
0.37,21.84,43.16,121.08,776.89,18.75
0.37,21.86,43.54,127.56,783.77,18.66
0.37,21.86,43.93,129.69,790.82,18.54
0.37,21.88,44.25,120.46,796.56,18.99
0.37,21.87,44.67,130.59,804.1,18.89
0.35,21.86,45.05,122.45,810.98,18.98
0.35,21.86,43.05,124.51,817.87,18.68
0.35,21.91,43.41,125.8,824.75,18.88
0.35,21.9,43.73,126.18,830.82,18.44
0.35,21.9,44.12,116.76,838.36,18.85
0.35,21.9,44.45,124.38,844.59,19.07
0.35,21.92,44.84,124.33,851.97,18.88
0.35,21.88,45.23,120.28,859.34,19.07
0.35,21.89,45.57,128.35,865.74,18.93
0.35,21.93,45.95,118.4,873.11,19.21
0.35,21.95,46.32,119.2,880,19.17
0.35,21.92,44.36,124.39,887.21,19.05
0.35,21.94,44.7,130.53,894.1,18.8
0.35,21.98,45.05,122.53,900.98,19.09
0.35,21.99,45.37,117.71,907.38,18.9
0.35,22,45.72,122,914.43,19.12
0.35,22.02,46.04,128.43,920.82,18.64
0.35,22.06,46.41,130.26,928.2,18.85
0.35,22.04,46.76,121.73,935.25,18.83
0.36,22.06,47.09,119.78,941.8,19.28
0.36,22.05,45.19,124,949.02,18.74
0.36,22.07,45.48,127.93,955.08,18.94
0.36,22.11,45.88,128.11,963.44,18.84
0.36,22.15,46.2,121.23,970.16,18.78
0.36,22.12,46.52,126.76,976.89,18.73
0.36,22.13,46.84,122.43,983.61,18.98
0.36,22.19,47.21,117.73,991.48,19.22
0.36,22.19,47.54,126.71,998.36,18.82
0.33,22.25,47.89,122.74,1005.74,18.78
0.33,22.3,46.05,122.81,1013.12,19.09
0.33,22.29,46.36,123.68,1020,19.11
0.33,22.29,46.68,118.38,1026.89,18.93
0.33,22.3,46.98,126.71,1033.61,19.17
0.33,22.34,47.32,126.33,1041.15,19.04
0.33,22.34,47.62,120.03,1047.54,19.2
0.33,22.35,47.94,128.49,1054.75,19.09
0.33,22.35,48.23,122.58,1060.98,19.16
0.29,22.33,48.55,128.95,1068.03,18.96
0.29,22.34,46.74,126.79,1074.92,18.57
0.29,22.38,47.05,128.93,1082.13,18.98
0.29,22.39,47.38,119.13,1089.84,18.78
0.29,22.42,47.66,127.66,1096.23,18.74
0.29,22.46,47.99,117.64,1103.77,18.99
0.29,22.48,48.31,126.51,1111.15,19.01
0.29,22.45,48.67,130.33,1119.34,18.96
0.29,22.48,48.94,123.7,1125.57,18.96
0.29,22.49,49.26,125.03,1132.95,18.97
0.29,22.51,47.44,119.6,1138.53,19.15
0.29,22.5,47.77,124.71,1146.56,18.88
0.29,22.46,48.03,124.89,1152.79,19.12
0.29,22.49,48.31,125,1159.34,19.1
0.29,22.47,48.58,124.38,1165.9,18.62
0.29,22.51,48.86,123.88,1172.62,18.74
0.29,22.5,49.23,127.93,1181.48,18.89
0.29,22.53,49.6,124.35,1190.49,19.12
0.27,22.53,47.99,119.53,1199.84,18.68
0.27,22.52,48.37,130.99,1209.18,18.79
0.27,22.52,48.72,124.54,1218.03,19.05
0.27,22.56,48.8,124.24,1220,18.81
0.27,22.55,49.1,130.63,1227.38,18.83
0.27,22.55,49.36,126.9,1234.1,18.56
0.27,22.53,49.65,124.19,1241.31,18.44
0.27,22.56,49.91,123.89,1247.71,18.84
0.29,22.55,50.2,118.63,1255.08,18.99
0.29,22.55,48.52,127.16,1261.48,18.85
0.29,22.55,48.83,118.31,1269.67,18.74
0.29,22.58,49.07,129.41,1275.9,18.55
0.29,22.58,49.37,125.64,1283.61,18.52
0.29,22.58,49.63,126.93,1290.33,18.65
0.29,22.6,49.93,123.78,1298.2,19.11
0.29,22.6,50.17,119.99,1304.43,19.12
0.29,22.64,50.45,125.44,1311.8,18.98
0.29,22.63,50.75,124.78,1319.51,18.76
0.28,22.67,50.96,126.83,1324.92,19
0.28,22.63,49.37,122.28,1333.12,18.95
0.28,22.63,49.62,124.31,1339.67,19.09
0.28,22.63,49.91,116.06,1347.54,19.05
0.28,22.63,50.16,120.96,1354.26,18.88
0.28,22.61,50.43,124.78,1361.64,19.18
0.28,22.6,50.68,124.66,1368.36,18.85
0.28,22.57,50.96,126.36,1375.9,18.52
0.28,22.57,51.21,124.36,1382.62,18.65
0.35,22.57,51.48,121.66,1390,18.85
0.35,22.62,49.91,126.09,1397.54,18.75
0.35,22.6,50.15,115.83,1404.1,18.85
0.35,22.6,50.43,117.3,1411.97,19.12
0.35,22.59,50.67,122.64,1418.85,19.07
0.35,22.58,50.96,118.28,1426.89,19.34
0.35,22.58,51.19,124.91,1433.28,18.84
0.35,22.55,51.42,124.58,1439.84,18.88
0.35,22.55,51.7,126.36,1447.54,19.01
0.32,22.54,51.92,121.65,1453.77,18.83
0.32,22.56,50.4,117.79,1461.48,19.24
0.32,22.52,50.66,117.39,1469.02,18.85
0.32,22.52,50.9,118.55,1476.23,18.91
0.32,22.51,51.12,118.34,1482.62,19.16
0.32,22.52,51.35,115.35,1489.18,18.94
0.32,22.51,51.57,117.16,1495.57,19.47
0.32,22.48,51.84,116.79,1503.28,18.93
0.32,22.49,52.09,116.81,1510.49,19.14
0.31,22.5,52.33,116.48,1517.71,18.94
0.31,22.49,50.81,114.49,1524.43,19.45
0.31,22.44,51.09,116.31,1532.62,19.37
0.31,22.46,51.3,116.13,1538.85,19.16
0.31,22.45,51.53,119.39,1545.9,19.19
0.31,22.42,51.81,118.83,1554.26,19.22
0.31,22.4,52.03,116.69,1560.98,18.84
0.31,22.42,52.24,114.94,1567.21,19.07
0.31,22.39,52.47,119.2,1574.1,19.3
0.3,22.38,52.77,120.64,1582.95,18.91
0.3,22.38,51.33,122.23,1591.31,19.05
0.3,22.4,51.59,117.99,1599.18,18.96
0.3,22.38,51.82,119.46,1606.56,19.33
0.3,22.39,52.07,117.71,1614.26,19.4
0.3,22.38,52.28,123.28,1620.82,18.79
0.3,22.38,52.53,115.76,1628.53,19.36
0.3,22.37,52.76,116.75,1635.57,18.92
0.3,22.36,52.98,117.71,1642.46,19.36
0.34,22.32,53.2,116.94,1649.18,19.36
0.34,22.32,51.74,115.85,1655.74,19.2
0.34,22.33,51.98,114.15,1663.44,19.24
0.34,22.32,52.19,112.51,1670,19.38
0.34,22.28,52.4,118.16,1676.89,19.32
0.34,22.25,52.63,115.78,1684.1,18.99
0.34,22.27,52.84,117.44,1690.98,18.96
0.34,22.24,53.03,116.85,1696.89,19.39
0.34,22.27,53.3,114.56,1705.57,19.18
0.38,22.28,53.49,115.39,1711.8,19.13
0.38,22.29,52.1,118.96,1719.18,18.88
0.38,22.25,52.3,120.86,1725.9,18.77
0.38,22.25,52.5,120.68,1732.46,19.23
0.38,22.21,52.73,118.25,1740.16,19.42
0.38,22.21,52.92,121.39,1746.23,19.25
0.38,22.2,53.15,119.44,1754.1,19.35
0.38,22.18,53.33,121.59,1760,19.19
0.38,22.13,53.57,121.33,1767.87,19.22
0.38,22.13,53.78,116.24,1774.59,18.9
0.4,22.13,54,115.19,1781.97,19.38
0.4,22.13,52.64,115.81,1789.67,19.28
0.4,22.09,52.82,116.7,1795.9,19.31
0.4,22.12,53.05,116.21,1803.77,19.42
0.4,22.1,53.3,118.71,1812.13,19.33
0.4,22.09,53.52,117.33,1819.67,19.32
0.4,22.03,53.77,120.25,1828.2,19.11
0.4,22.02,54.04,117.06,1837.21,19.17
0.4,22,54.32,114.16,1847.05,19.09
0.4,21.98,53.04,118.81,1856.56,19.36
0.4,21.98,53.31,118.96,1865.9,18.99
0.4,21.93,53.39,117.19,1868.69,19.03
0.4,21.9,53.58,117.8,1875.41,19.27
0.4,21.89,53.8,115.15,1882.95,18.75
0.4,21.88,53.98,115.25,1889.18,19.11
0.4,21.86,54.22,118.91,1897.54,19.03
0.4,21.84,54.4,119.36,1903.93,19.24
0.38,21.83,54.64,117.25,1912.46,18.98
0.38,21.8,53.31,115.36,1919.18,19.07
0.38,21.83,53.52,113.91,1926.56,19.39
0.38,21.8,53.71,115.1,1933.61,19.33
0.38,21.78,53.92,115.99,1941.15,19.02
0.38,21.75,54.15,115.2,1949.51,19.31
0.38,21.73,54.34,116.3,1956.07,19.3
0.38,21.73,54.56,117.51,1964.1,19.27
0.38,21.71,54.75,116.8,1970.98,19.27
0.39,21.68,54.97,114.38,1979.02,19.18
0.39,21.71,53.67,115.54,1985.9,19.42
0.39,21.7,53.89,115.65,1994.1,19.09
0.39,21.67,54.07,118.2,2000.49,19.27
0.39,21.66,54.28,117.75,2008.36,19.02
0.39,21.65,54.45,123.81,2014.59,18.99
0.39,21.68,54.58,49.2,2019.34,34.84
0.39,21.62,54.59,0,2020,0
0.39,21.61,54.63,0,2021.15,0
0.37,21.57,54.64,0,2021.8,0
0.37,21.56,53.22,0,2022.3,0
0.37,21.55,53.31,0,2025.9,0
0.37,21.52,53.34,0,2026.89,0
0.37,21.5,53.35,0,2027.21,0
0.37,21.49,53.36,0,2027.71,0
0.37,21.46,53.37,0,2028.2,0
0.37,21.44,53.38,0,2028.36,0
0.37,21.4,53.38,0,2028.36,0
1.08,21.39,53.38,0,2028.53,0
1.08,21.36,52.01,0,2028.53,0
1.08,21.21,52.01,0,2028.53,0
1.08,21.04,52.01,0,2028.53,0
1.08,20.77,52.01,0,2028.53,0
1.08,20.32,52.01,0,2028.53,0
1.08,19.76,52.01,0,2028.53,0
1.08,19.12,52.01,0,2028.53,0
1.08,18.18,52.01,0,2028.53,0
1.97,17.18,52.01,0,2028.53,0
1.97,16.05,50.71,0,2028.53,0
1.97,15.01,50.71,0,2028.53,0
1.97,13.86,50.71,0,2028.53,0
1.97,12.84,50.71,0,2028.53,0
1.97,11.76,50.71,0,2028.53,0
1.97,10.65,50.71,0,2028.53,0
1.97,9.64,50.71,0,2028.53,0
1.97,8.8,50.71,0,2028.53,0
1.97,7.92,50.71,0,2028.53,0
2.56,7.11,50.71,0,2028.53,0
2.56,6.32,49.48,0,2028.53,0
2.56,5.59,49.48,0,2028.53,0
2.56,4.93,49.48,0,2028.53,0
2.56,4.33,49.48,0,2028.53,0
2.56,3.85,49.48,0,2028.53,0
2.56,3.36,49.48,0,2028.53,0
2.56,3,49.48,0,2028.53,0
2.56,2.61,49.48,0,2028.53,0
2.83,0.03,49.48,0,2028.53,0
2.83,-0.02,48.3,0,2028.53,0
2.83,0.03,48.3,0,2028.53,0
2.83,-0.01,48.3,0,2028.53,0
2.83,0.01,48.3,0,2028.53,0
2.83,0,48.3,0,2028.53,0
