Pressure,CO2 Weld Flow,Feed,Primary Weld Current,Wire Consumed,Secondary Weld Voltage
0.07,-0.02,26.26,160.95,262.62,16.36
0.07,0.01,26.9,144.3,269.02,16.75
0.06,0,27.39,163.15,273.93,16.53
0.06,0.03,28.1,147.33,280.98,16.56
0.06,0,28.77,151.38,287.7,16.46
0.06,0,26.65,173.96,293.11,15.17
0.06,-0.04,27.26,144.08,299.84,16.65
0.06,-0.02,27.76,143.53,305.41,17.16
0.06,0,28.27,181.8,310.98,15.46
0.06,-0.02,28.76,144.31,316.39,16.46
0.06,-0.03,29.36,140.73,322.95,16.63
0.05,-0.04,29.9,178.9,328.85,15.41
0.05,-0.01,30.46,163.71,335.08,15.73
0.05,-0.01,31,131.53,340.98,17.03
0.05,0.01,28.99,167.69,347.87,16.51
0.05,0.01,29.51,165.73,354.1,16.55
0.05,0.03,29.97,138.39,359.67,17.43
0.05,0.01,30.52,171.64,366.23,17.15
0.05,0,30.94,155.75,371.31,16.7
0.05,-0.02,31.52,114.6,378.2,18.05
0.06,-0.02,31.98,186.33,383.77,15.65
0.06,0,32.54,157.5,390.49,16.52
0.06,0,33.06,137.66,396.72,17.13
0.06,-0.03,33.59,170.74,403.11,16
0.06,-0.03,31.45,145.95,408.85,17.88
0.06,0,31.95,159.51,415.41,15.93
0.06,-0.01,32.4,156.15,421.15,16.14
0.06,0.01,32.88,142.65,427.38,18.13
0.06,0.02,33.38,127.13,433.93,17.83
0.04,0.02,33.83,142.83,439.84,17.07
0.04,0.01,34.33,156.84,446.23,17.44
0.04,0,34.74,162.03,451.64,16.8
0.04,0.01,35.3,130.7,458.85,17.63
0.04,0.02,33.2,168.69,464.75,16.23
0.04,0,33.64,165.3,470.98,16.7
0.04,0,34.04,128.55,476.56,16.65
0.04,-0.02,34.52,154.08,483.28,16.15
0.04,-0.03,34.89,168.03,488.52,15.48
0.06,-0.01,35.3,149.41,494.26,17.57
0.06,0,35.82,166.34,501.48,16.1
0.06,0,36.21,178.98,506.89,15.91
0.06,0.01,36.62,129.76,512.62,17.9
0.06,0.02,34.57,146.6,518.52,16.82
0.06,0.03,35.02,165.49,525.25,16.48
0.06,0.01,35.37,145.5,530.49,16.99
0.06,-0.01,35.85,146.86,537.71,16.94
0.06,0.01,36.24,185.15,543.61,15.42
0.05,0,36.58,144.04,548.69,16.62
0.05,0,36.99,154.65,554.92,16.53
0.05,-0.03,37.45,167.93,561.8,15.5
0.05,-0.01,37.83,135.64,567.38,17.51
0.05,-0.01,35.84,141.5,573.44,16.35
0.05,0,36.26,158.53,580.16,16.49
0.05,0.01,36.57,158.74,585.08,17.11
0.05,-0.01,37,157.68,591.97,16.56
0.05,-0.01,37.36,148.86,597.71,15.88
0.05,0.02,37.74,155.45,603.77,16.19
0.05,0.02,38.09,157.09,609.51,15.78
0.05,0,38.49,162.06,615.9,16.26
0.05,0.01,38.84,139.35,621.48,16.62
0.05,-0.01,36.95,168.3,628.2,16.3
0.05,-0.03,37.31,150.33,634.26,16.3
0.05,-0.03,37.64,147.04,639.84,16.08
0.05,-0.02,38.03,154.85,646.56,16.37
0.05,-0.01,38.35,148.11,651.97,16.44
0.05,-0.02,38.74,168.08,658.52,16.52
0.05,-0.01,39.04,146.65,663.61,17.12
0.05,0,39.42,162.64,670.16,16.36
0.05,0,39.75,149.99,675.74,17.28
0.05,0.02,37.91,170.71,682.3,16.42
0.05,0.03,38.2,145.03,687.54,16.89
0.05,0,38.55,142.85,693.93,17.3
0.05,-0.01,38.91,174.98,700.33,15.66
0.05,-0.02,39.22,136.29,705.9,16.54
0.05,-0.02,39.57,134.41,712.3,17.39
0.05,-0.02,39.86,173.86,717.54,16.02
0.05,-0.04,40.25,153.33,724.43,16.52
0.05,-0.03,40.56,144.66,730.16,16.37
0.05,-0.02,38.77,165.43,736.72,15.54
0.05,-0.03,39.08,156.5,742.46,16.35
0.05,-0.01,39.42,162.83,749.02,15.36
0.05,0.03,39.74,159.1,755.08,16.44
0.05,0.02,40.08,164.81,761.48,15.23
0.06,0,40.45,165.89,768.52,16.17
0.06,-0.02,40.85,156.36,776.07,16.19
0.06,-0.01,41.27,152.7,784.1,16.73
0.06,0,39.61,163.25,792.13,15.65
0.06,0.01,39.99,154.83,799.84,15.76
0.06,-0.04,40.07,158.48,801.48,15.91
0.06,-0.03,40.35,154.99,807.05,16.52
0.06,-0.02,40.69,151.25,813.77,16.48
0.06,-0.01,40.93,137.88,818.52,17.23
0.04,0,41.22,169.3,824.43,15.68
0.04,0,41.54,157.38,830.82,16.22
0.04,0.01,41.82,142.2,836.39,17.23
0.04,0,42.16,168.45,843.28,16.31
0.04,0,40.44,153.24,849.34,16.9
0.04,0,40.76,142.75,855.9,17.02
0.04,0,41.02,159.61,861.48,16.47
0.04,-0.01,41.36,165.85,868.52,16.08
0.04,-0.01,41.62,155.5,874.1,16.77
0.03,-0.03,41.94,151.05,880.66,17.82
0.03,-0.03,42.24,149.56,887.05,16.59
0.03,-0.01,42.56,149.43,893.77,16.85
0.03,0.01,42.9,156.98,900.98,16.22
0.03,0.01,41.23,151.74,907.05,16.97
0.03,-0.01,41.53,150.44,913.61,17.3
0.03,0,41.78,163.16,919.18,16.54
0.03,0.03,42.1,149.96,926.23,17.1
0.03,0.02,42.35,142.1,931.64,17.39
0.04,0.01,42.63,159.41,937.87,16.45
0.04,0,42.89,156.54,943.61,16.61
0.04,-0.01,43.21,148.81,950.66,17.13
0.04,-0.01,43.44,165.45,955.74,16.34
0.04,-0.04,41.85,140.85,962.46,17.51
0.04,-0.01,42.14,154.36,969.18,16.09
0.04,0,42.37,153.25,974.43,17.1
0.04,0.01,42.67,155.54,981.31,16.28
0.04,0.01,42.92,161.11,987.05,16.57
0.04,-0.01,43.22,154.84,994.1,17.19
0.04,-0.01,43.45,156.74,999.34,16.2
0.04,0.02,43.71,175.36,1005.25,16.57
0.04,0.02,43.96,134.93,1010.98,17.72
0.04,0,42.42,158.56,1018.03,16.06
0.04,-0.01,42.65,164.61,1023.61,16.22
0.04,-0.03,42.92,151.31,1030.16,15.9
0.04,-0.01,43.22,146.59,1037.21,16.39
0.04,-0.03,43.44,168.35,1042.62,15.53
0.04,-0.01,43.7,153.18,1048.85,16.73
0.04,-0.01,43.94,130.23,1054.59,17.15
0.04,0,44.24,157,1061.8,15.88
0.04,-0.02,44.46,153.41,1067.05,16.51
0.04,0,42.94,149.73,1073.61,16.23
0.04,-0.01,43.18,162.3,1079.51,15.77
0.04,0.02,43.47,159.73,1086.72,16.46
0.04,0.02,43.68,146.36,1091.97,16.71
0.04,0,43.9,152.66,1097.54,16.5
0.04,-0.03,44.2,171.39,1104.92,15.95
0.04,-0.03,44.43,140.23,1110.66,17.04
0.04,-0.02,44.66,162.35,1116.56,16.01
0.04,-0.02,44.9,168.83,1122.46,16.25
0.04,-0.03,43.44,136.78,1129.34,17.41
0.04,-0.02,43.68,178.68,1135.74,15.24
0.04,0,43.93,155.55,1142.3,16.68
0.04,0,44.16,153.91,1148.03,16.18
0.04,0.01,44.4,151.61,1154.43,16.39
0.04,0.02,44.61,150.81,1159.84,17.29
0.05,0,44.87,177.94,1166.56,16.54
0.05,-0.03,45.13,149.68,1173.28,17.3
0.05,-0.04,45.31,152.83,1178.03,16.78
0.05,0,43.87,169.39,1184.59,16
0.05,-0.03,44.14,134.98,1191.8,17.2
0.05,-0.03,44.34,155.63,1197.05,16.16
0.05,-0.01,44.6,160.2,1204.26,16.75
0.05,0.02,44.84,155.81,1210.66,16.95
0.05,0.02,45.03,157.31,1215.9,16.34
0.05,0,45.3,142.65,1223.12,17.82
0.05,0,45.51,149.39,1228.69,17.07
0.05,0,45.73,169.7,1234.75,16.05
0.05,0,44.38,152.91,1242.62,17.12
0.05,-0.03,44.6,145.99,1248.69,16.63
0.05,-0.03,44.8,160.83,1254.26,16.09
0.05,-0.02,45.05,164.03,1261.31,16.17
0.05,-0.03,45.25,144.71,1267.05,17.5
0.05,-0.01,45.49,170.33,1273.61,16.19
0.06,0.03,45.71,155.64,1280,16.48
0.06,0.01,45.91,122.91,1285.57,17.29
0.06,0,46.15,145.31,1292.13,18.97
0.06,0,44.74,167.24,1297.54,16.92
0.06,0.02,45,141.9,1304.92,17.4
0.06,-0.01,45.21,142.48,1310.98,17.55
0.06,0,45.41,145.55,1316.89,17.35
0.06,0.02,45.66,143.96,1324.1,16.8
0.06,-0.01,45.92,147.29,1331.64,16.93
0.05,-0.04,46.18,168.48,1339.18,16.72
0.05,-0.03,46.46,137.06,1347.21,16.95
0.05,-0.03,45.14,147.55,1354.26,16.95
0.05,0.03,45.43,146.24,1362.95,17.39
0.05,0.01,45.5,134.06,1365.08,17.83
0.05,0.01,45.71,154.65,1371.31,16.76
0.05,0.01,45.91,159.69,1377.38,19.89
0.05,0.01,46.15,134.1,1384.43,20.16
0.05,0.01,46.31,145.34,1389.34,19.41
0.05,0,46.52,172.49,1395.74,17.64
0.05,-0.02,46.75,177.54,1402.62,16.61
0.05,-0.03,46.93,146.61,1407.87,16.69
0.05,-0.01,45.61,159.91,1413.93,16.02
0.05,-0.01,45.81,178.25,1420,14.81
0.05,0.01,46.01,149.79,1426.23,16.51
0.05,0,46.18,132.48,1431.48,17.63
0.05,-0.01,46.41,160.74,1438.69,16.52
0.04,-0.02,46.58,167.39,1444.1,16.37
0.04,0.02,46.78,144.13,1450.33,17.36
0.04,0.01,46.96,145.73,1455.9,17.76
0.04,0.01,47.17,138.99,1462.13,18.15
0.04,0,45.86,170.24,1467.54,16.44
0.04,0,46.07,146.76,1474.26,18.02
0.04,-0.03,46.27,146.06,1480.49,17.03
0.04,-0.04,46.44,159.75,1486.23,15.88
0.04,0,46.65,150.31,1492.79,17.29
0.04,-0.02,46.82,155.35,1498.2,16.75
0.04,-0.01,47.04,153.36,1505.25,16.28
0.04,-0.02,47.21,150.05,1510.66,16.73
0.04,0,47.41,141.88,1517.05,16.9
0.04,-0.01,46.13,156.24,1522.13,17
0.04,0.03,46.31,155.39,1528.2,16.16
0.04,0.02,46.49,154.15,1534.1,17.41
0.04,0,46.67,161.36,1540.16,16.52
0.04,-0.02,46.87,153.66,1546.72,16.56
0.04,-0.01,47.04,147.14,1552.46,16.52
0.05,-0.02,47.23,151.88,1558.53,16.72
0.05,-0.03,47.4,176.23,1564.26,15.92
0.05,-0.03,47.61,144.43,1570.98,17.5
0.05,0,46.38,175.04,1576.89,16.44
0.05,-0.01,46.57,141.34,1583.44,17.74
0.05,-0.01,46.74,151.71,1589.18,17.33
0.05,0,46.92,170.04,1595.41,15.68
0.05,0,47.1,166.14,1601.48,16.24
0.05,0.03,47.3,135.94,1608.2,17.27
0.05,0,47.47,150.81,1614.1,16.15
0.05,0,47.64,161.24,1619.67,16.49
0.05,-0.02,47.82,146.96,1625.74,16.72
0.05,0,46.62,144.34,1631.64,17.04
0.05,0,46.81,175.65,1638.2,16.47
0.05,0,46.95,142.6,1643.28,17.71
0.05,-0.04,47.14,157.85,1650,17.11
0.05,-0.02,47.3,160.73,1655.41,16.17
0.05,-0.01,47.48,139.3,1661.97,17.43
0.05,-0.01,47.65,151.25,1667.71,17.41
0.05,0,47.82,146.56,1673.77,17.15
0.05,0.02,48.01,159.2,1680.49,16.96
0.05,0.03,46.84,159.53,1686.07,16.61
0.05,0,47,138.79,1692.13,17.29
0.05,0,47.15,143.36,1697.54,17.07
0.05,0.01,47.34,159.55,1704.26,16.28
0.05,0.02,47.5,158.81,1710.16,17.07
0.05,0,47.67,151.01,1716.23,17.29
0.04,0,47.83,159.78,1721.97,16.65
0.04,-0.04,48.02,157.74,1728.85,16.69
0.04,-0.03,48.18,162.81,1734.59,16.14
0.04,-0.01,48.37,140.73,1741.15,17.07
0.04,-0.01,47.24,114.55,1748.03,19.99
0.04,0.01,47.33,32.38,1751.15,38.26
0.04,0.01,47.34,0,1751.64,0
0.04,0.03,47.35,0,1751.97,0
0.04,0.01,47.36,0,1752.46,0
0.03,0.01,47.37,0,1752.79,0
0.03,0,47.37,0,1752.79,0
0.03,0.02,47.37,0,1752.79,0
0.03,0,47.38,0,1752.95,0
0.03,0,46.13,0,1752.95,0
0.03,-0.04,46.13,0,1752.95,0
0.03,-0.02,46.13,0,1752.95,0
0.03,0,46.13,0,1752.95,0
0.03,0,46.13,0,1752.95,0
0.04,0.01,46.13,0,1752.95,0
0.04,-0.02,46.13,0,1752.95,0
0.04,-0.01,46.13,0,1752.95,0
0.04,0.02,46.13,0,1752.95,0
0.04,0.01,44.95,0,1752.95,0
0.04,0,44.95,0,1752.95,0
0.04,0.01,44.95,0,1752.95,0
0.04,-0.01,44.95,0,1752.95,0
0.04,-0.04,44.95,0,1752.95,0
0.03,-0.03,44.95,0,1752.95,0
0.03,-0.01,44.95,0,1752.95,0
0.03,-0.01,44.95,0,1752.95,0
0.03,-0.02,44.95,0,1752.95,0
0.03,-0.02,43.82,0,1752.95,0
0.03,-0.01,43.82,0,1752.95,0
0.03,0,43.82,0,1752.95,0
0.03,0.01,43.82,0,1752.95,0
0.03,-0.02,43.82,0,1752.95,0
0.03,0.01,43.82,0,1752.95,0
0.03,-0.04,43.82,0,1752.95,0
0.03,0.01,43.82,0,1752.95,0
0.03,-0.04,43.82,0,1752.95,0
0.03,0.03,42.75,0,1752.95,0
0.03,-0.03,42.75,0,1752.95,0
0.03,0.01,42.75,0,1752.95,0
0.03,-0.02,42.75,0,1752.95,0
0.03,0,42.75,0,1752.95,0
0.03,-0.01,42.75,0,1752.95,0
0.03,0,42.75,0,1752.95,0
0.03,0,42.75,0,1752.95,0
0.03,0,42.75,0,1752.95,0
0.03,-0.01,41.74,0,1752.95,0
0.03,-0.01,41.74,0,1752.95,0
