Pressure,CO2 Weld Flow,Feed,Primary Weld Current,Wire Consumed,Secondary Weld Voltage
3.02,-0.02,4.75,3.49,23.77,40.23
3.02,0,4.1,2.8,24.59,40.23
3.02,0.01,4.45,167.29,26.72,34.97
0.79,3.88,6.8,73.5,40.82,40.23
0.79,6.81,8.11,123.1,48.69,34.06
0.79,10.29,9.1,140.51,54.59,26.21
0.79,13.97,10.9,133.71,65.41,24.57
0.79,15.56,11.45,136.86,68.69,24.3
0.79,17.96,10.47,142.44,73.28,24.09
0.79,20.4,11.36,140.44,79.51,23.52
0.79,22.35,12.46,145.64,87.21,24.04
0.79,24.19,13.44,134.45,94.1,24.02
0.11,26.06,14.22,141.04,99.51,23.97
0.11,27.83,14.94,138.01,104.59,24.04
0.11,29.57,15.93,137.3,111.48,23.24
0.11,31.15,16.79,137.68,117.54,23.97
0.11,32.46,17.59,139.84,123.11,23.97
0.11,33.81,16.35,138.25,130.82,23.95
0.11,35.04,17.15,145.86,137.21,24.05
0.11,36.04,17.81,138.41,142.46,24.02
0.11,37.05,18.67,142.59,149.34,23.79
-0.05,38.03,19.43,137.21,155.41,24.03
-0.05,39.04,20.23,156.65,161.8,23.53
-0.05,40.06,21.11,143.31,168.85,23.91
-0.05,40.83,21.84,145.36,174.75,23.36
-0.05,41.59,22.62,142.05,180.98,23.91
-0.05,42.15,20.77,152.41,186.89,23.82
-0.05,42.66,21.48,154.34,193.28,23.91
-0.05,43.1,22.22,135.25,200,24.12
-0.05,43.46,22.88,141.36,205.9,23.31
-0.03,43.68,23.5,143.84,211.48,23.32
-0.03,43.91,24.28,147.63,218.52,22.98
-0.03,44,24.9,138.41,224.1,23.96
-0.03,44.01,25.56,142.34,230,23.94
-0.03,43.9,26.36,162.99,237.21,23.56
-0.03,43.7,27.03,133.75,243.28,23.95
-0.03,43.29,24.9,150.88,249.02,23.93
-0.03,42.81,25.44,151.75,254.43,23.83
-0.03,42.17,26.11,142.93,261.15,22.7
-0.03,41.3,26.75,143.5,267.54,24.03
-0.03,40.3,27.36,150.39,273.61,23.62
-0.03,39.28,27.89,124.88,278.85,24.05
-0.03,37.93,28.52,156.63,285.25,23.39
-0.03,36.72,29.11,157.66,291.15,23.64
-0.03,35.34,29.77,131.64,297.7,24.28
-0.03,33.75,27.66,139.5,304.26,24.05
-0.03,32.42,28.17,148.93,309.84,24.04
-0.03,30.78,28.76,146.25,316.39,23.88
-0.01,29.12,29.39,150.36,323.28,23.79
-0.01,27.46,30.04,143.01,330.49,23.33
-0.01,26.2,30.54,134.41,335.9,23.61
-0.01,24.89,31.15,138.84,342.62,24.11
-0.01,23.71,31.64,143.05,348.03,24.07
-0.01,22.47,32.24,137.13,354.59,24.02
-0.01,21.52,30.01,144.03,360.16,23.68
-0.01,20.42,30.55,145.19,366.56,23.9
-0.01,19.57,31.01,148.29,372.13,23.59
-0.01,18.69,31.52,135.23,378.2,24.02
-0.01,18.02,31.95,123.83,383.44,24.22
-0.01,17.29,32.53,149.73,390.33,24.15
-0.01,16.67,33.06,145.03,396.72,24.16
-0.01,16.18,33.55,156.64,402.62,23.77
-0.01,15.69,34.17,141.79,410,23.9
-0.01,15.31,32.07,155.51,416.89,23.46
-0.01,14.93,32.62,156.64,424.1,23.91
-0.01,14.62,33,147.81,429.02,23.85
0,14.26,33.51,135.46,435.57,24.11
0,14.05,34,143.43,441.97,23.98
0,13.84,34.53,145.99,448.85,23.92
0,13.67,34.88,152.4,453.44,24.07
0,13.46,35.22,152.51,457.87,22.93
0,13.35,35.78,136.66,465.08,23.97
0,13.2,33.79,136.28,473.11,24.09
0,13.07,34.25,152.61,479.51,23.93
0,12.98,34.59,156.69,484.26,22.89
0,12.91,34.99,138.96,489.84,22.87
-0.01,12.83,35.42,138.68,495.9,23.89
-0.01,12.76,35.97,133.09,503.61,23.97
-0.01,12.72,36.32,143.58,508.52,23.12
-0.01,12.65,36.76,154.81,514.59,23.45
-0.01,12.64,37.21,168.56,520.98,23.32
-0.01,12.62,35.18,141.38,527.71,23.85
-0.01,12.57,35.51,120.69,532.62,24.16
-0.01,12.57,35.93,146.96,539.02,23.91
-0.01,12.54,36.43,149.53,546.39,23.88
0,12.52,36.83,155.06,552.46,23.97
0,12.5,37.14,134.13,557.05,24.02
0,12.48,37.58,149.73,563.77,23.66
0,12.45,38.09,140.69,571.31,23.89
0,12.45,38.51,156.13,577.71,23.69
0,12.45,36.53,155.79,584.43,23.73
0,12.43,37.06,151.73,592.95,23.86
0,12.44,37.58,142.34,601.31,23.85
-0.01,12.45,38.09,142.6,609.51,23.48
-0.01,12.48,38.65,137.23,618.36,24.07
-0.01,12.5,39.09,147.71,625.41,23.97
-0.01,12.5,39.14,143.24,626.23,23.97
-0.01,12.49,39.57,149.7,633.11,23.92
-0.01,12.48,37.63,148.65,639.67,23.83
-0.01,12.5,37.93,166.16,644.75,23.35
-0.01,12.51,38.35,129.01,651.97,24.14
-0.01,12.55,38.72,139.46,658.2,24.11
0,12.58,39.06,143.6,664.1,23.95
0,12.61,39.45,127.11,670.66,24.31
0,12.6,39.83,148.7,677.05,23.99
0,12.64,40.2,145.3,683.44,24.06
0,12.64,40.49,149.96,688.36,23.86
0,12.66,38.65,148.36,695.74,23.87
0,12.68,38.99,149.58,701.8,23.03
0,12.67,39.34,146.13,708.2,23.58
0,12.67,39.66,142.28,713.93,23.84
0.01,12.66,40,137.48,720,24.2
0.01,12.72,40.36,139.91,726.56,24.06
0.01,12.72,40.7,139.58,732.62,23.93
0.01,12.77,41.06,133,739.02,24.11
0.01,12.78,41.38,134.44,744.75,24.1
0.01,12.83,39.57,154.46,751.8,23.63
0.01,12.83,39.89,140.31,757.87,23.96
0.01,12.85,40.28,132.5,765.25,23.98
0.01,12.86,40.6,150.28,771.31,24.21
0.06,12.88,40.93,138.66,777.71,24.01
0.06,12.88,41.26,139.23,783.93,24.15
0.06,12.91,41.67,138.51,791.8,23.48
0.06,12.88,41.94,151.46,796.89,23.93
0.06,12.88,42.2,151.88,801.8,23.99
0.06,12.94,42.65,145.34,810.33,23.91
0.06,12.95,40.8,155.24,815.9,23.99
0.06,13,41.05,138.16,820.98,24.03
0.06,12.98,41.4,130.96,828.03,24.05
0.07,13,41.75,140.48,835.08,24.16
0.07,13.01,41.98,139.96,839.67,23.71
0.07,13.09,42.34,136.21,846.72,23.9
0.07,13.06,42.69,141.44,853.77,24.17
0.07,13.11,42.97,147.58,859.34,23.58
0.07,13.13,43.27,135.8,865.41,23.99
0.07,13.14,41.51,139.45,871.8,23.94
0.07,13.14,41.84,137.91,878.69,24.11
0.07,13.16,42.1,148.4,884.1,24.18
0.08,13.2,42.39,157.23,890.16,23.43
0.08,13.21,42.71,144.18,896.89,23.86
0.08,13.23,43.04,138.59,903.93,23.94
0.08,13.25,43.29,133.79,909.02,24.08
0.08,13.29,43.61,150.73,915.9,23.88
0.08,13.3,43.9,145.9,921.97,23
0.08,13.35,42.21,138.74,928.52,23.94
0.08,13.33,42.48,156.8,934.59,24.07
0.08,13.38,42.79,144.89,941.31,23.49
0.08,13.36,43.08,136.65,947.87,23.93
0.07,13.44,43.37,143.5,954.1,23.94
0.07,13.39,43.64,151.48,960.16,23.92
0.07,13.45,43.94,141.59,966.72,23.91
0.07,13.43,44.21,145.84,972.62,23.87
0.07,13.45,44.46,137.68,978.2,24.01
0.07,13.49,42.85,151.54,985.57,23.2
0.07,13.5,43.14,133.81,992.13,24.01
0.07,13.49,43.39,154.23,998.03,23.41
0.07,13.54,43.68,136.5,1004.59,23.94
0.06,13.53,43.98,139.45,1011.64,23.99
0.06,13.53,44.23,146.06,1017.21,23.93
0.06,13.57,44.49,141.49,1023.28,23.96
0.06,13.56,44.8,150.25,1030.49,23.2
0.06,13.55,45.09,133.55,1037.05,23.98
0.06,13.57,43.43,139.26,1042.3,23.96
0.06,13.57,43.72,144.14,1049.18,23.95
0.06,13.6,43.99,139.73,1055.74,23.98
0.06,13.59,44.24,161,1061.8,23.5
0.04,13.58,44.46,145.69,1067.05,23.89
0.04,13.62,44.68,159.48,1072.3,23.54
0.04,13.57,44.95,134.48,1078.69,23.97
0.04,13.63,45.18,140.58,1084.26,23.97
0.04,13.6,45.42,140.53,1090,23.9
0.04,13.64,43.87,143.36,1096.72,23.93
0.04,13.57,44.09,146.43,1102.3,23.89
0.04,13.57,44.32,140.35,1108.03,23.9
0.04,13.57,44.6,146.89,1115.08,23.09
0.04,13.63,44.83,132.94,1120.82,24.04
0.04,13.58,45.08,137.11,1127.05,23.94
0.04,13.58,45.35,134.83,1133.77,23.95
0.04,13.6,45.62,157.88,1140.49,23.61
0.04,13.58,45.9,138.13,1147.38,23.97
0.04,13.6,44.44,145.03,1155.41,23.94
0.04,13.57,44.74,136.2,1163.12,23.99
0.04,13.55,45.14,139,1173.61,23.92
0.04,13.56,45.47,147.93,1182.13,23.82
0.04,13.55,45.79,136.61,1190.49,23.94
0.04,13.56,46.13,144.84,1199.34,23.9
0.04,13.56,46.15,141.39,1199.84,23.95
0.04,13.53,46.39,142.88,1206.23,23.89
0.04,13.58,44.91,131.69,1212.62,24
0.04,13.53,45.14,131.14,1218.69,24.01
0.04,13.57,45.38,137.26,1225.25,23.96
0.04,13.58,45.57,135,1230.49,24.02
0.04,13.57,45.82,146.98,1237.21,23.86
0.04,13.58,46.04,132.61,1243.12,24.04
0.04,13.58,46.3,141.21,1250,23.94
0.04,13.57,46.54,133.71,1256.56,24.01
0.04,13.55,46.79,133.81,1263.44,24
0.04,13.58,45.35,157.76,1269.84,23.86
0.04,13.53,45.61,135.71,1277.05,23.99
0.04,13.55,45.86,140.61,1284.1,23.95
0.01,13.48,46.1,136.43,1290.82,23.91
0.01,13.53,46.32,145.93,1296.89,23.86
0.01,13.51,46.58,136.73,1304.26,23.93
0.01,13.52,46.84,140.59,1311.48,23.99
0.01,13.5,47.1,132.51,1318.69,24.03
0.01,13.46,47.27,141.8,1323.61,24.07
0.01,13.46,45.85,139.84,1329.67,23.97
0.01,13.46,46.14,149.25,1338.03,23.18
0.01,13.45,46.37,134.09,1344.59,24.02
0,13.44,46.51,135.9,1348.85,23.96
0,13.42,46.71,139.44,1354.59,23.98
0,13.4,46.97,137.21,1362.13,23.5
0,13.42,47.2,122.59,1368.85,24.34
0,13.37,47.36,141.6,1373.44,23.4
0,13.35,47.54,133.81,1378.69,24.02
0,13.32,46.2,132.09,1386.07,24.06
0,13.33,46.41,160.03,1392.3,23.48
0,13.3,46.58,139.61,1397.54,23.9
0,13.31,46.79,140.9,1403.77,23.95
-0.03,13.24,47.03,133.96,1410.82,24
-0.03,13.29,47.22,132.91,1416.72,24.03
-0.03,13.24,47.39,156.11,1421.8,23.63
-0.03,13.26,47.61,133.99,1428.36,23.99
-0.03,13.21,47.84,155.51,1435.08,24.09
-0.03,13.2,46.48,124.15,1440.98,24.21
-0.03,13.22,46.63,71.35,1445.57,28.56
-0.03,13.17,46.7,11.65,1447.71,19.67
-0.03,13.14,46.72,0,1448.2,0
-0.04,13.17,46.73,0,1448.53,0
-0.04,13.14,46.75,0,1449.34,0
-0.04,13.12,46.76,0,1449.67,0
-0.04,13.12,46.77,0,1449.84,0
-0.04,13.15,46.77,0,1449.84,0
-0.04,13.13,45.31,0,1449.84,0
-0.04,13.15,45.31,0,1450,0
-0.04,13.12,45.32,0,1450.16,0
0.23,13.13,45.32,0,1450.16,0
0.23,13.13,45.32,0,1450.16,0
0.23,13.08,45.32,0,1450.16,0
0.23,13.08,45.32,0,1450.16,0
0.23,12.99,45.32,0,1450.16,0
0.23,12.91,45.32,0,1450.16,0
0.23,12.77,43.94,0,1450.16,0
0.23,12.6,43.94,0,1450.16,0
0.23,12.38,43.94,0,1450.16,0
0.64,12.09,43.94,0,1450.16,0
0.64,11.8,43.94,0,1450.16,0
0.64,11.4,43.94,0,1450.16,0
0.64,10.92,43.94,0,1450.16,0
0.64,10.51,43.94,0,1450.16,0
0.64,10.04,43.94,0,1450.16,0
0.64,9.46,42.65,0,1450.16,0
0.64,8.86,42.65,0,1450.16,0
0.64,8.38,42.65,0,1450.16,0
0.64,7.92,42.65,0,1450.16,0
1.08,7.36,42.65,0,1450.16,0
1.08,6.86,42.65,0,1450.16,0
1.08,6.4,42.65,0,1450.16,0
1.08,5.94,42.65,0,1450.16,0
1.08,5.6,42.65,0,1450.16,0
1.08,5.12,41.43,0,1450.16,0
1.08,4.79,41.43,0,1450.16,0
1.08,4.4,41.43,0,1450.16,0
1.08,4.05,41.43,0,1450.16,0
1.51,3.76,41.43,0,1450.16,0
1.51,3.5,41.43,0,1450.16,0
1.51,3.2,41.43,0,1450.16,0
1.51,2.96,41.43,0,1450.16,0
1.51,2.75,41.43,0,1450.16,0
1.51,0,40.28,0,1450.16,0
1.51,-0.01,40.28,0,1450.16,0
